Gene_ID	Gene
ENSG00000104765	['BNIP3L', 'Nix', 'BNIP3a']
ENSG00000104774	['MAN2B1', 'MANB', 'LAMAN']
ENSG00000104783	['KCNN4', 'KCa3.1', 'hSK4', 'hKCa4', 'hIKCa1']
ENSG00000104804	['TULP2', 'TUBL2', 'CT65']
ENSG00000104805	['NUCB1', 'NUC', 'Calnuc']
ENSG00000104808	['DHDH', 'HUM2DD']
ENSG00000104812	['GYS1', 'GYS', 'GSY']
ENSG00000104814	['MAP4K1', 'HPK1']
ENSG00000104818	['CGB2']
ENSG00000104823	['ECH1', 'HPXEL']
ENSG00000104824	['HNRNPL', 'HNRPL']
ENSG00000104825	['NFKBIB', 'IKBB', 'TRIP9']
ENSG00000104826	['LHB', 'LSH-B', 'CGB4', 'hLHB']
ENSG00000104827	['CGB']
ENSG00000104833	['TUBB4A', 'TUBB4', 'DYT4', 'beta-5']
ENSG00000104835	['SARS2', 'SARSM', 'FLJ20450', 'mtSerRS', 'SerRSmt', 'SYS']
ENSG00000104848	['KCNA7', 'Kv1.7', 'HAK6']
ENSG00000104852	['SNRNP70', 'RNPU1Z', 'RPU1', 'SNRP70', 'U1-70K', 'Snp1']
ENSG00000104853	['CLPTM1']
ENSG00000104856	['RELB', 'REL-B']
ENSG00000104859	['CLASRP', 'SFRS16', 'SWAP2', 'CLASP']
ENSG00000104863	['LIN7B', 'MALS-2', 'LIN-7B', 'VELI2']
ENSG00000104866	['PPP1R37', 'LRRC68']
ENSG00000104870	['FCGRT', 'FCRN', 'alpha-chain']
ENSG00000104872	['PIH1D1', 'NOP17', 'FLJ20643', 'Pih1']
ENSG00000104879	['CKM', 'CKMM']
ENSG00000104880	['ARHGEF18', 'P114-RhoGEF', 'KIAA0521', 'MGC15913']
ENSG00000104881	['PPP1R13L', 'RAI', 'IASPP']
ENSG00000104883	['PEX11G']
ENSG00000104884	['ERCC2', 'XPD', 'EM9', 'MGC102762', 'MGC126218', 'MGC126219', 'TFIIH']
ENSG00000104885	['DOT1L', 'KIAA1814', 'DOT1', 'KMT4']
ENSG00000104886	['PLEKHJ1', 'FLJ10297']
ENSG00000104888	['SLC17A7', 'BNPI', 'VGLUT1']
ENSG00000104889	['RNASEH2A', 'RNASEHI', 'RNHIA', 'RNHL']
ENSG00000104892	['KLC3', 'KLC2L', 'KNS2B', 'KLCt']
ENSG00000104894	['CD37', 'TSPAN26']
ENSG00000104897	['SF3A2', 'SF3a66', 'SAP62', 'PRPF11', 'Prp11']
ENSG00000104899	['AMH', 'MIS']
ENSG00000104901	['DKKL1', 'SGY-1', 'CT34']
ENSG00000104903	['LYL1', 'bHLHa18']
ENSG00000104904	['OAZ1', 'OAZ', 'AZI', 'MGC138338']
ENSG00000104907	['TRMT1', 'FLJ20244', 'TRM1']
ENSG00000104915	['STX10', 'hsyn10', 'SYN10']
ENSG00000104918	['RETN', 'FIZZ3', 'ADSF', 'RETN1']
ENSG00000104921	['FCER2', 'CD23A', 'FCE2', 'CLEC4J', 'CD23']
ENSG00000104936	['DMPK', 'DM1', 'DM', 'DMK', 'DM1PK', 'MDPK', 'MT-PK']
ENSG00000104938	['CLEC4M', 'CD209L', 'CD299', 'HP10347', 'DC-SIGNR', 'LSIGN', 'DCSIGNR', 'DC-SIGN2']
ENSG00000104941	['RSPH6A', 'RSHL1', 'RSP4', 'RSP6', 'RSPH4B']
ENSG00000104946	['TBC1D17', 'FLJ12168']
ENSG00000104951	['IL4I1', 'FIG1']
ENSG00000104953	['TLE6', 'FLJ14009', 'GRG6']
ENSG00000104957	['CCDC130', 'MGC10471']
ENSG00000104960	['PTOV1']
ENSG00000104964	['AES', 'GRG5', 'TLE5']
ENSG00000104967	['NOVA2', 'NOVA3', 'ANOVA']
ENSG00000104969	['SGTA', 'SGT']
ENSG00000104970	['KIR3DX1']
ENSG00000104972	['LILRB1', 'LIR-1', 'ILT2', 'MIR-7', 'LIR1', 'CD85j', 'PIRB', 'PIR-B']
ENSG00000104973	['MED25', 'ARC92', 'ACID1', 'TCBAP0758', 'DKFZp434K0512']
ENSG00000104974	['LILRA1', 'LIR-6', 'CD85i', 'LIR6']
ENSG00000104976	['SNAPC2', 'SNAP45', 'PTFdelta']
ENSG00000104979	['C19orf53', 'HSPC023', 'LYDG10']
ENSG00000104980	['TIMM44', 'TIM44']
ENSG00000104983	['CCDC61']
ENSG00000104998	['IL27RA', 'WSX-1', 'TCCR', 'CRL1', 'WSX1', 'zcytor1', 'IL-27R']
ENSG00000105011	['ASF1B', 'FLJ10604']
ENSG00000105048	['TNNT1', 'ANM', 'STNT', 'TNTS', 'FLJ98147', 'MGC104241', 'NEM5']
ENSG00000105053	['VRK3']
ENSG00000105058	['FAM32A', 'DKFZP586O0120', 'OTAG-12']
ENSG00000105063	['PPP6R1', 'KIAA1115', 'SAPS1', 'SAP190']
ENSG00000105072	['C19orf44', 'FLJ21742']
ENSG00000105085	['MED26', 'CRSP7', 'CRSP70']
ENSG00000105088	['OLFM2', 'OlfC', 'NOE2']
ENSG00000105122	['RASAL3', 'FLJ21438']
ENSG00000105127	['AKAP8', 'AKAP95', 'DKFZp586B1222']
ENSG00000105131	['EPHX3', 'ABHD9', 'FLJ22408']
ENSG00000105135	['ILVBL', '209L8', 'AHAS', 'ILV2H', 'MGC1269', 'FLJ39061', 'MGC19535', 'HACL1L']
ENSG00000105136	['ZNF419', 'ZNF419A', 'ZAPHIR']
ENSG00000105137	['SYDE1', '7h3', 'FLJ13511']
ENSG00000105141	['CASP14', 'MICE', 'MGC119078', 'MGC119079']
ENSG00000105143	['SLC1A6', 'EAAT4']
ENSG00000105146	['AURKC', 'STK13', 'AurC', 'ARK3']
ENSG00000105171	['POP4', 'RPP29']
ENSG00000105173	['CCNE1', 'CCNE']
ENSG00000105176	['URI1', 'C19orf2', 'RMP', 'NNX3', 'FLJ10575', 'URI', 'PPP1R19']
ENSG00000105185	['PDCD5', 'TFAR19', 'MGC9294']
ENSG00000105186	['ANKRD27', 'FLJ00040', 'DKFZp434L0718', 'VARP']
ENSG00000105193	['RPS16', 'S16']
ENSG00000105197	['TIMM50', 'TIM50L']
ENSG00000105198	['LGALS13', 'PP13']
ENSG00000105202	['FBL', 'RNU3IP1', 'FLRN', 'FIB', 'Nop1']
ENSG00000105204	['DYRK1B', 'MIRK']
ENSG00000105205	['CLC', 'LGALS10', 'MGC149659', 'Gal-10']
ENSG00000105219	['CNTD2', 'FLJ13265', 'CCNP']
ENSG00000105220	['GPI', 'AMF']
ENSG00000105221	['AKT2']
ENSG00000105223	['PLD3', 'HU-K4']
ENSG00000105227	['PRX', 'KIAA1620']
ENSG00000105229	['PIAS4', 'Piasg', 'PIASY', 'FLJ12419', 'ZMIZ6']
ENSG00000105245	['NUMBL', 'NUMB-R', 'CTG3a', 'CAG3A', 'TNRC23', 'NUMBR', 'NUMBLIKE']
ENSG00000105246	['EBI3', 'IL27B', 'IL35B']
ENSG00000105248	['CCDC94']
ENSG00000105251	['SHD']
ENSG00000105254	['TBCB', 'CKAP1', 'CG22', 'CKAPI']
ENSG00000105255	['FSD1', 'MGC3213', 'MIR1']
ENSG00000105258	['POLR2I', 'RPB9', 'hRPB14.5']
ENSG00000105261	['OVOL3', 'HOVO3']
ENSG00000105270	['CLIP3', 'CLIPR-59', 'RSNL1']
ENSG00000105278	['ZFR2', 'KIAA1086']
ENSG00000105281	['SLC1A5', 'RDRC', 'M7V1', 'AAAT', 'ASCT2']
ENSG00000105287	['PRKD2', 'HSPC187', 'DKFZP586E0820']
ENSG00000105289	['TJP3', 'ZO-3']
ENSG00000105290	['APLP1', 'APLP']
ENSG00000105298	['CACTIN', 'C19orf29', 'NY-REN-24', 'fSAPc', 'cactin']
ENSG00000105321	['CCDC9', 'DKFZP586M1019']
ENSG00000105323	['HNRNPUL1', 'HNRPUL1', 'E1B-AP5', 'E1BAP5', 'FLJ12944']
ENSG00000105325	['FZR1', 'HCDH1', 'HCDH', 'FZR', 'FZR2', 'KIAA1242', 'CDC20C']
ENSG00000105327	['BBC3', 'JFY1', 'PUMA']
ENSG00000105329	['TGFB1', 'TGFB', 'DPD1', 'CED', 'TGFbeta']
ENSG00000105339	['DENND3', 'KIAA0870']
ENSG00000105341	['ATP5SL']
ENSG00000105352	['CEACAM4', 'CGM7']
ENSG00000105355	['PLIN3', 'M6PRBP1', 'TIP47', 'PP17']
ENSG00000105357	['MYH14', 'DFNA4', 'FLJ13881', 'KIAA2034', 'MHC16', 'MYH17']
ENSG00000105364	['MRPL4', 'CGI-28']
ENSG00000105366	['SIGLEC8', 'SIGLEC-8', 'SAF2', 'SIGLEC8L', 'MGC59785']
ENSG00000105369	['CD79A', 'IGA', 'MB-1']
ENSG00000105370	['LIM2', 'MP19', 'MP17']
ENSG00000105371	['ICAM4', 'LW', 'CD242']
ENSG00000105372	['RPS19', 'DBA', 'S19', 'eS19']
ENSG00000105373	['GLTSCR2']
ENSG00000105374	['NKG7', 'GMP-17']
ENSG00000105376	['ICAM5', 'TLCN', 'TLN']
ENSG00000105379	['ETFB']
ENSG00000105383	['CD33', 'SIGLEC3', 'SIGLEC-3', 'p67', 'FLJ00391']
ENSG00000105388	['CEACAM5', 'CD66e']
ENSG00000105392	['CRX', 'CORD2', 'CRD', 'LCA7', 'OTX3']
ENSG00000105393	['BABAM1', 'C19orf62', 'FLJ20571', 'HSPC142', 'NBA1', 'MERIT40']
ENSG00000105397	['TYK2', 'JTK1']
ENSG00000105398	['SULT2A1', 'STD', 'DHEA-ST']
ENSG00000105401	['CDC37', 'P50CDC37']
ENSG00000105402	['NAPA']
ENSG00000105404	['RABAC1', 'PRA1', 'YIP3']
ENSG00000105409	['ATP1A3', 'DYT12']
ENSG00000105419	['MEIS3', 'MRG2', 'DKFZp547H236']
ENSG00000105426	['PTPRS']
ENSG00000105427	['CNFN', 'PLAC8L2']
ENSG00000105428	['ZNRF4', 'spzn', 'Ssrzf1', 'RNF204']
ENSG00000105429	['MEGF8', 'EGFL4', 'C19orf49', 'FLJ22365']
ENSG00000105438	['KDELR1', 'ERD2.1', 'ERD2', 'HDEL']
ENSG00000105443	['CYTH2', 'PSCD2L', 'PSCD2', 'CTS18.1', 'Sec7p-L', 'ARNO', 'Sec7p-like', 'cytohesin-2']
ENSG00000105447	['GRWD1', 'WDR28', 'GRWD', 'RRB1']
ENSG00000105464	['GRIN2D', 'NMDAR2D', 'GluN2D', 'EB11', 'NR2D']
ENSG00000105467	['SYNGR4']
ENSG00000105472	['CLEC11A', 'SCGF', 'P47', 'LSLCL', 'CLECSF3']
ENSG00000105479	['CCDC114', 'FLJ32926', 'CILD20']
ENSG00000105483	['CARD8', 'TUCAN', 'KIAA0955', 'CARDINAL', 'NDPP', 'Dakar']
ENSG00000105486	['LIG1']
ENSG00000105492	['SIGLEC6', 'CD33L', 'CD33L1', 'OB-BP1', 'SIGLEC-6', 'CD327']
ENSG00000105497	['ZNF175', 'OTK18']
ENSG00000105499	['PLA2G4C', 'cPLA2-gamma']
ENSG00000105501	['SIGLEC5', 'CD33L2', 'OB-BP2', 'SIGLEC-5', 'CD170']
ENSG00000105507	['CABP5', 'CABP3', 'CaBP3']
ENSG00000105509	['HAS1', 'HAS']
ENSG00000105514	['RAB3D', 'GOV', 'RAB16', 'D2-2', 'RAD3D']
ENSG00000105516	['DBP', 'DABP']
ENSG00000105518	['TMEM205', 'UNQ501', 'MBC3205']
ENSG00000105519	['CAPS', 'MGC126562']
ENSG00000105520	['DKFZP761J1410']
ENSG00000105523	['FAM83E', 'FLJ20200']
ENSG00000105538	['RASIP1', 'FLJ20401', 'RAIN']
ENSG00000105549	['THEG', 'CT56', 'THEG1']
ENSG00000105550	['FGF21']
ENSG00000105552	['BCAT2', 'BCT2']
ENSG00000105556	['MIER2', 'KIAA1193']
ENSG00000105559	['PLEKHA4', 'PEPP1']
ENSG00000105568	['PPP2R1A', 'PR65A', 'PP2A-Aalpha', 'PP2AA']
ENSG00000105576	['TNPO2', 'IPO3', 'KPNB2B', 'FLJ12155', 'TRN2']
ENSG00000105583	['WDR83OS', 'C19orf56', 'PTD008']
ENSG00000105605	['CACNG7']
ENSG00000105607	['GCDH', 'ACAD5']
ENSG00000105609	['LILRB5', 'LIR-8', 'LIR8', 'CD85c']
ENSG00000105610	['KLF1', 'EKLF']
ENSG00000105612	['DNASE2', 'DNL', 'DNL2']
ENSG00000105613	['MAST1', 'SAST', 'KIAA0973']
ENSG00000105617	['LENG1']
ENSG00000105618	['PRPF31', 'RP11', 'NY-BR-99', 'PRP31', 'hPrp31', 'SNRNP61']
ENSG00000105619	['TFPT', 'FB1', 'amida', 'INO80F']
ENSG00000105639	['JAK3', 'L-JAK', 'JAKL', 'LJAK', 'JAK3_HUMAN', 'JAK-3']
ENSG00000105640	['RPL18A', 'L18A']
ENSG00000105641	['SLC5A5', 'NIS']
ENSG00000105642	['KCNN1', 'KCa2.1', 'hSK1']
ENSG00000105643	['ARRDC2', 'CLONE24945', 'PP2703']
ENSG00000105647	['PIK3R2', 'P85B']
ENSG00000105649	['RAB3A']
ENSG00000105650	['PDE4C', 'DPDE1']
ENSG00000105655	['ISYNA1', 'Ino1', 'INOS', 'IPS']
ENSG00000105656	['ELL', 'C19orf17', 'Men', 'ELL1', 'PPP1R68']
ENSG00000105662	['CRTC1', 'MECT1', 'KIAA0616', 'FLJ14027', 'TORC1']
ENSG00000105663	['KMT2B', 'KIAA0304', 'MLL2', 'TRX2', 'HRX2', 'WBP7', 'MLL1B', 'MLL4', 'CXXC10']
ENSG00000105664	['COMP', 'PSACH', 'EDM1', 'EPD1', 'THBS5']
ENSG00000105668	['UPK1A', 'TSPAN21']
ENSG00000105669	['COPE', 'epsilon-COP']
ENSG00000105671	['DDX49', 'FLJ10432', 'Dbp8']
ENSG00000105672	['ETV2', 'ER71']
ENSG00000105675	['ATP4A', 'ATP6A']
ENSG00000105676	['ARMC6', 'MGC19595']
ENSG00000105677	['TMEM147', 'NIFIE14', 'MGC1936']
ENSG00000105679	['GAPDHS', 'GAPDS', 'GAPDH-2', 'GAPD2']
ENSG00000105695	['MAG', 'GMA', 'SIGLEC4A', 'SIGLEC-4A', 'S-MAG']
ENSG00000105696	['TMEM59L', 'C19orf4', 'BSMAP']
ENSG00000105697	['HAMP', 'LEAP-1', 'HEPC', 'HFE2B', 'LEAP1']
ENSG00000105698	['USF2', 'FIP', 'bHLHb12']
ENSG00000105699	['LSR', 'LISCH7', 'ILDR3']
ENSG00000105700	['KXD1', 'C19orf50', 'FLJ25480', 'MGC2749', 'KXDL', 'BORCS4']
ENSG00000105701	['FKBP8', 'FKBP38', 'FKBPr38']
ENSG00000105705	['SUGP1', 'SF4', 'F23858', 'DKFZp434E2216']
ENSG00000105707	['HPN', 'TMPRSS1']
ENSG00000105708	['ZNF14', 'KOX6', 'GIOT-4']
ENSG00000105711	['SCN1B']
ENSG00000105717	['PBX4']
ENSG00000105722	['ERF', 'PE-2', 'PE2']
ENSG00000105723	['GSK3A']
ENSG00000105726	['ATP13A1', 'ATP13A', 'KIAA1825', 'FLJ31858', 'CGI-152']
ENSG00000105732	['ZNF574', 'FLJ22059']
ENSG00000105737	['GRIK5', 'GluK5', 'KA2']
ENSG00000105738	['SIPA1L3', 'KIAA0545']
ENSG00000105750	['ZNF85', 'HPF4', 'HTF1']
ENSG00000105755	['ETHE1', 'YF13H12', 'HSCO']
ENSG00000105767	['CADM4', 'IGSF4C', 'TSLL2', 'Necl-4', 'SynCAM4']
ENSG00000105771	['SMG9', 'C19orf61', 'FLJ12886']
ENSG00000105778	['AVL9', 'KIAA0241']
ENSG00000105784	['RUNDC3B', 'RPIP9', 'RPIB9']
ENSG00000105792	['C7orf63']
ENSG00000105793	['GTPBP10', 'DKFZP686A10121', 'FLJ38242', 'OBGH2']
ENSG00000105808	['RASA4', 'KIAA0538', 'CAPRI', 'GAPL']
ENSG00000105810	['CDK6', 'PLSTIRE']
ENSG00000105819	['PMPCB', 'MPPB', 'MPPP52']
ENSG00000105821	['DNAJC2', 'ZRF1', 'MPP11', 'MPHOSPH11', 'ZUO1', 'zuotin']
ENSG00000105825	['TFPI2', 'TFPI-2']
ENSG00000105829	['BET1', 'hbet1']
ENSG00000105835	['NAMPT', 'PBEF1', 'PBEF']
ENSG00000105849	['TWISTNB']
ENSG00000105851	['PIK3CG']
ENSG00000105852	['PON3']
ENSG00000105854	['PON2']
ENSG00000105855	['ITGB8']
ENSG00000105856	['HBP1']
ENSG00000105865	['DUS4L', 'PP35', 'DUS4']
ENSG00000105866	['SP4', 'SPR-1', 'HF1B', 'MGC130008', 'MGC130009']
ENSG00000105875	['WDR91', 'HSPC049', 'SORF-1']
ENSG00000105877	['DNAH11', 'Dnahc11', 'DPL11', 'CILD7', 'DNAHC11', 'DNAHBL', 'DNHBL']
ENSG00000105879	['CBLL1', 'HAKAI', 'FLJ23109', 'RNF188']
ENSG00000105880	['DLX5']
ENSG00000105887	['MTPN', 'MYOTROPHIN', 'GCDP', 'V-1']
ENSG00000105889	['STEAP1B']
ENSG00000105894	['PTN', 'NEGF1', 'HBNF', 'HBGF8']
ENSG00000105926	['MPP6', 'PALS2', 'VAM-1', 'p55T']
ENSG00000105928	['DFNA5']
ENSG00000105929	['ATP6V0A4', 'ATP6N1B', 'ATP6N2', 'RTA1C', 'RDRTA2', 'RTADR', 'a4']
ENSG00000105939	['ZC3HAV1', 'FLB6421', 'FLJ13288', 'MGC48898', 'ZC3HDC2', 'ZC3H2', 'PARP13']
ENSG00000105948	['TTC26', 'FLJ12571', 'dyf-13', 'DYF13', 'IFT56']
ENSG00000105953	['OGDH', 'E1k']
ENSG00000105954	['NPVF', 'C7orf9', 'RFRP']
ENSG00000105963	['ADAP1', 'CENTA1', 'GCS1L']
ENSG00000105967	['TFEC', 'TCFEC', 'TFECL', 'bHLHe34']
ENSG00000105968	['H2AFV', 'H2AV', 'MGC10170', 'MGC10831', 'MGC1947']
ENSG00000105971	['CAV2']
ENSG00000105974	['CAV1']
ENSG00000105976	['MET', 'HGFR', 'RCCP2', 'DFNB97']
ENSG00000105982	['RNF32', 'FKSG33', 'HSD15', 'LMBR2']
ENSG00000105983	['LMBR1', 'C7orf2', 'ACHP', 'FLJ11665', 'ZRS']
ENSG00000105989	['WNT2', 'INT1L1', 'IRP']
ENSG00000105991	['HOXA1', 'HOX1F', 'HOX1']
ENSG00000105993	['DNAJB6', 'LGMD1D', 'MRJ']
ENSG00000105996	['HOXA2', 'HOX1K']
ENSG00000105997	['HOXA3', 'HOX1E']
ENSG00000106003	['LFNG', 'SCDO3']
ENSG00000106004	['HOXA5', 'HOX1C']
ENSG00000106006	['HOXA6', 'HOX1B']
ENSG00000106009	['BRAT1', 'C7orf27', 'BAAT1', 'MGC22916']
ENSG00000106012	['IQCE', 'KIAA1023']
ENSG00000106013	['ANKRD7', 'TSA806']
ENSG00000106018	['VIPR2', 'VPAC2', 'VPAC2R']
ENSG00000106025	['TSPAN12', 'TM4SF12', 'NET-2']
ENSG00000106028	['SSBP1', 'SSBP', 'mtSSB']
ENSG00000106031	['HOXA13', 'HOX1J']
ENSG00000106034	['CPED1', 'C7orf58', 'FLJ21986']
ENSG00000106038	['EVX1']
ENSG00000106049	['HIBADH', 'NS5ATP1']
ENSG00000106052	['TAX1BP1', 'TXBP151', 'CALCOCO3']
ENSG00000106066	['CPVL']
ENSG00000106069	['CHN2', 'ARHGAP3', 'RhoGAP3']
ENSG00000106070	['GRB10']
ENSG00000106077	['ABHD11', 'WBSCR21', 'PP1226']
ENSG00000106078	['COBL', 'KIAA0633']
ENSG00000106080	['FKBP14', 'FLJ20731', 'FKBP22']
ENSG00000106086	['PLEKHA8', 'FAPP2', 'MGC3358']
ENSG00000106089	['STX1A', 'STX1', 'HPC-1', 'p35-1']
ENSG00000106100	['NOD1', 'CARD4', 'NLRC1', 'CLR7.1']
ENSG00000106105	['GARS', 'CMT2D', 'GlyRS', 'DSMAV']
ENSG00000106113	['CRHR2', 'CRF2', 'CRF-RB', 'HM-CRF']
ENSG00000106123	['EPHB6']
ENSG00000106125	['FAM188B']
ENSG00000106128	['GHRHR']
ENSG00000106144	['CASP2', 'NEDD2', 'ICH1', 'PPP1R57', 'MGC2181']
ENSG00000106153	['CHCHD2', 'C7orf17', 'MIX17B', 'MNRR1']
ENSG00000106178	['CCL24', 'SCYA24', 'Ckb-6', 'MPIF-2', 'eotaxin-2', 'MPIF2']
ENSG00000106211	['HSPB1', 'HSP27', 'HSP28', 'Hs.76067', 'Hsp25', 'CMT2F']
ENSG00000106236	['NPTX2']
ENSG00000106244	['PDAP1', 'PAP1', 'HASPP28']
ENSG00000106245	['BUD31', 'G10', 'YCR063W', 'EDG-2', 'EDG2', 'fSAP17', 'Cwc14']
ENSG00000106246	['PTCD1', 'KIAA0632']
ENSG00000106258	['CYP3A5', 'PCN3', 'P450PCN3', 'CP35']
ENSG00000106261	['ZKSCAN1', 'ZNF139', 'ZNF36', 'KOX18', 'PHZ-37', 'ZSCAN33']
ENSG00000106263	['EIF3B', 'EIF3S9', 'PRT1', 'eIF3b']
ENSG00000106266	['SNX8', 'Mvp1']
ENSG00000106268	['NUDT1', 'MTH1']
ENSG00000106278	['PTPRZ1', 'PTPZ', 'PTPRZ', 'PTP18', 'RPTPB', 'phosphacan']
ENSG00000106290	['TAF6', 'TAF2E', 'TAFII70', 'TAFII80', 'MGC:8964', 'TAFII85']
ENSG00000106299	['WASL', 'N-WASP', 'NWASP', 'WASPB']
ENSG00000106302	['HYAL4']
ENSG00000106304	['SPAM1', 'HYAL5', 'PH-20', 'SPAG15']
ENSG00000106305	['AIMP2', 'PRO0992', 'JTV-1', 'JTV1']
ENSG00000106327	['TFR2', 'HFE3', 'TFRC2']
ENSG00000106328	['FSCN3']
ENSG00000106330	['MOSPD3', 'CDS3', 'NET30']
ENSG00000106331	['PAX4', 'MODY9']
ENSG00000106333	['PCOLCE', 'PCPE', 'PCPE1']
ENSG00000106336	['FBXO24', 'FBX24']
ENSG00000106341	['PPP1R17', 'C7orf16', 'GSBS']
ENSG00000106344	['RBM28', 'FLJ10377']
ENSG00000106346	['USP42', 'FLJ12697']
ENSG00000106348	['IMPDH1', 'RP10', 'sWSS2608', 'LCA11']
ENSG00000106351	['AGFG2', 'HRBL', 'RABR']
ENSG00000106355	['LSM5', 'YER146W']
ENSG00000106366	['SERPINE1', 'PLANH1', 'PAI1', 'PAI']
ENSG00000106367	['AP1S1', 'CLAPS1', 'EKV3', 'AP19', 'SIGMA1A', 'WUGSC:H_DJ0747G18.2']
ENSG00000106384	['MOGAT3', 'DC7', 'DGAT2L2']
ENSG00000106392	['C1GALT1', 'C1GALT', 'T-synthase']
ENSG00000106397	['PLOD3', 'LH3']
ENSG00000106399	['RPA3', 'REPA3']
ENSG00000106400	['ZNHIT1', 'ZNFN4A1', 'CG1I', 'H_DJ0747G18.14']
ENSG00000106404	['CLDN15']
ENSG00000106410	['NOBOX', 'OG2', 'Og2x']
ENSG00000106415	['GLCCI1', 'GIG18', 'FAM117C', 'TSSN1']
ENSG00000106436	['MYL10', 'MGC3479', 'MYLC2PL', 'PLRLC']
ENSG00000106443	['PHF14', 'KIAA0783']
ENSG00000106459	['NRF1', 'EWG', 'ALPHA-PAL']
ENSG00000106460	['TMEM106B', 'MGC33727', 'FLJ11273']
ENSG00000106462	['EZH2', 'ENX-1', 'KMT6', 'KMT6A']
ENSG00000106477	['CEP41', 'TSGA14', 'DKFZp762H1311', 'FLJ22445', 'JBTS15']
ENSG00000106479	['ZNF862']
ENSG00000106483	['SFRP4', 'frpHE', 'FRP-4', 'FRPHE', 'FRZB-2']
ENSG00000106484	['MEST', 'PEG1']
ENSG00000106511	['MEOX2', 'GAX']
ENSG00000106524	['ANKMY2', 'DKFZP564O043', 'ZMYND20']
ENSG00000106526	['ACTR3C']
ENSG00000106536	['POU6F2', 'RPF-1']
ENSG00000106537	['TSPAN13', 'TM4SF13', 'NET-6']
ENSG00000106538	['RARRES2', 'TIG2', 'HP10433']
ENSG00000106541	['AGR2', 'XAG-2', 'HAG-2', 'AG2', 'PDIA17']
ENSG00000106546	['AHR', 'bHLHe76']
ENSG00000106554	['CHCHD3', 'FLJ20420', 'MINOS3', 'PPP1R22', 'Mic19']
ENSG00000106560	['GIMAP2', 'DKFZp586D0824', 'HIMAP2', 'IMAP2', 'IAN12']
ENSG00000106565	['TMEM176B', 'LR8', 'MS4B2']
ENSG00000106571	['GLI3', 'GCPS', 'PHS', 'PAP-A', 'PAPA', 'PAPA1', 'PAPB', 'ACLS', 'PPDIV']
ENSG00000106588	['PSMA2', 'HC3', 'PMSA2']
ENSG00000106591	['MRPL32', 'HSPC283', 'L32mt', 'bMRP-59b']
ENSG00000106603	['COA1', 'C7orf44', 'FLJ10803', 'MITRAC15']
ENSG00000106605	['BLVRA', 'BLVR']
ENSG00000106608	['URGCP', 'URG4', 'KIAA1507', 'FLJ20654', 'DKFZp666G166', 'DKFZp686O0457']
ENSG00000106609	['TMEM248', 'C7orf42', 'FLJ10099', 'FLJ13090']
ENSG00000106615	['RHEB', 'RHEB2']
ENSG00000106617	['PRKAG2', 'AAKG', 'AAKG2', 'H91620p', 'WPWS', 'CMH6']
ENSG00000106624	['AEBP1', 'ACLP']
ENSG00000106628	['POLD2']
ENSG00000106631	['MYL7', 'MYLC2A', 'MYL2A']
ENSG00000106633	['GCK', 'MODY2', 'HK4']
ENSG00000106635	['BCL7B']
ENSG00000106636	['YKT6']
ENSG00000106638	['TBL2', 'WS-betaTRP', 'WBSCR13', 'DKFZP43N024']
ENSG00000106648	['GALNTL5', 'GalNAc-T5L']
ENSG00000106665	['CLIP2', 'WBSCR4', 'CYLN2', 'WBSCR3', 'CLIP-115', 'KIAA0291', 'WSCR4', 'WSCR3']
ENSG00000106682	['EIF4H', 'WBSCR1', 'WSCR1', 'KIAA0038']
ENSG00000106683	['LIMK1', 'LIMK']
ENSG00000106686	['SPATA6L', 'C9orf68', 'FLJ10058']
ENSG00000106688	['SLC1A1', 'EAAC1', 'EAAT3']
ENSG00000106689	['LHX2', 'LH-2', 'hLhx2']
ENSG00000106692	['FKTN', 'FCMD', 'LGMD2M']
ENSG00000106701	['FSD1L', 'CSDUFD1', 'CCDC10', 'FSD1NL', 'FSD1CL']
ENSG00000106714	['CNTNAP3', 'CASPR3', 'KIAA1714', 'FLJ14195', 'CNTNAP3A']
ENSG00000106723	['SPIN1', 'TDRD24']
ENSG00000106733	['NMRK1', 'C9orf95', 'FLJ20559', 'NRK1', 'bA235O14.2']
ENSG00000106771	['TMEM245', 'C9orf5', 'CG-2']
ENSG00000106772	['PRUNE2', 'C9orf65', 'KIAA0367', 'BMCC1', 'BNIPXL', 'A214N16.3', 'bA214N16.3']
ENSG00000106780	['MEGF9', 'EGFL5']
ENSG00000106785	['TRIM14', 'KIAA0129']
ENSG00000106789	['CORO2A', 'IR10', 'WDR2']
ENSG00000106799	['TGFBR1', 'MSSE', 'ESS1', 'ALK-5', 'ALK5', 'TBRI', 'TBR-i']
ENSG00000106803	['SEC61B']
ENSG00000106804	['C5', 'CPAMD4', 'C5a', 'C5b']
ENSG00000106809	['OGN', 'mimecan', 'OIF', 'SLRR3A']
ENSG00000106819	['ASPN', 'FLJ20129', 'SLRR1C', 'PLAP-1']
ENSG00000106823	['ECM2']
ENSG00000106829	['TLE4', 'E(spI)', 'GRG4']
ENSG00000106852	['LHX6', 'LHX6.1']
ENSG00000106853	['PTGR1', 'LTB4DH', 'ZADH3']
ENSG00000106868	['SUSD1', 'DKFZP761E1824']
ENSG00000106927	['AMBP', 'ITI', 'ITIL', 'UTI', 'HCP', 'EDC1', 'HI30', 'IATIL', 'ITILC']
ENSG00000106948	['AKNA', 'KIAA1968']
